"V1" "V2"
"" "E499_ibcoa[c]_complex" "E199_ala__D[c]_h2o[c]_complex"
"" "E499_ibcoa[c]_complex" "E199_gly[c]_h2o[c]_complex"
"" "E499_ibcoa[c]_complex" "E228_12d3k5m[c]_complex"
"" "E499_ibcoa[c]_complex" "E279_glyclt[c]_complex"
"" "E507_ibcoa[c]_complex" "E310_asp__L[c]_h2o[c]_complex"
"" "E507_ibcoa[c]_complex" "E199_ala__D[c]_h2o[c]_complex"
"" "E507_ibcoa[c]_complex" "E199_gly[c]_h2o[c]_complex"
"" "E507_ibcoa[c]_complex" "E228_12d3k5m[c]_complex"
"" "E507_ibcoa[c]_complex" "E279_glyclt[c]_complex"
"" "E247_5apru[c]_h[c]_complex" "E235_2dmmq7[c]_amet[c]_complex"
"" "E247_5apru[c]_h[c]_complex" "E212_23dhdp[c]_h[c]_complex"
"" "E247_5apru[c]_h[c]_complex" "E152_glu5p[c]_h[c]_complex"
"" "E247_5apru[c]_h[c]_complex" "E176_13dpg[c]_h[c]_complex"
"" "E247_5apru[c]_h[c]_complex" "E47_akg[c]_gln__L[c]_h[c]_complex"
"" "E247_5apru[c]_h[c]_complex" "E232_2dhp[c]_h[c]_complex"
"" "E247_5apru[c]_h[c]_complex" "E282_gmp[c]_h[c]_complex"
"" "E247_5apru[c]_h[c]_complex" "E251_dxyl5p[c]_h[c]_complex"
"" "E247_5apru[c]_h[c]_complex" "E393_h[c]_mlthf[c]_complex"
"" "E247_5apru[c]_h[c]_complex" "E106_1pyr5c[c]_h[c]_complex"
"" "E247_5apru[c]_h[c]_complex" "E435_1pyr5c[c]_h[c]_complex"
